"loss" "dataset" "filtering" "transformation" "type"
3.68588999585858 "CRC" "10" "ALRw" "test"
3.68538937549691 "CRC" "10" "ALRw" "test"
3.68612327244877 "CRC" "10" "ALRw" "test"
3.68641918350553 "CRC" "10" "ALRw" "test"
3.68605926829371 "CRC" "10" "ALRw" "test"
3.68642656315331 "CRC" "10" "ALRw" "test"
3.68589516590413 "CRC" "10" "ALRw" "test"
3.75840143507986 "CRC" "10" "CLR" "test"
3.75858012959048 "CRC" "10" "CLR" "test"
3.75840792659688 "CRC" "10" "CLR" "test"
3.75881345262748 "CRC" "10" "CLR" "test"
3.75833270245305 "CRC" "10" "CLR" "test"
3.75829609334618 "CRC" "10" "CLR" "test"
3.75873969725876 "CRC" "10" "CLR" "test"
3.75858730986433 "CRC" "10" "CLR" "test"
3.75857287282717 "CRC" "10" "CLR" "test"
3.75844241782046 "CRC" "10" "CLR" "test"
4.0796326175642 "CRC" "10" "TSS" "test"
4.0800675473485 "CRC" "10" "TSS" "test"
4.07988494092527 "CRC" "10" "TSS" "test"
4.07993690303908 "CRC" "10" "TSS" "test"
4.07951404123831 "CRC" "10" "TSS" "test"
4.07954653571902 "CRC" "10" "TSS" "test"
4.07965431706118 "CRC" "10" "TSS" "test"
4.07980461107037 "CRC" "10" "TSS" "test"
4.07973234345816 "CRC" "10" "TSS" "test"
4.07970672019436 "CRC" "10" "TSS" "test"
3.73554961895345 "CRC" "50" "ALRo" "test"
3.73623681246356 "CRC" "50" "ALRo" "test"
3.73536090387272 "CRC" "50" "ALRo" "test"
3.73528647914004 "CRC" "50" "ALRo" "test"
3.73561541414853 "CRC" "50" "ALRo" "test"
3.73531850702739 "CRC" "50" "ALRo" "test"
3.73555676809208 "CRC" "50" "ALRo" "test"
3.73548445488088 "CRC" "50" "ALRo" "test"
3.7358345306995 "CRC" "50" "ALRo" "test"
3.73519667274015 "CRC" "50" "ALRo" "test"
3.71349696403588 "CRC" "50" "ALRr" "test"
3.71334888549399 "CRC" "50" "ALRr" "test"
3.71382819014288 "CRC" "50" "ALRr" "test"
3.71379319763145 "CRC" "50" "ALRr" "test"
3.71330838783465 "CRC" "50" "ALRr" "test"
3.71339457803485 "CRC" "50" "ALRr" "test"
3.71371979154766 "CRC" "50" "ALRr" "test"
3.71384936575308 "CRC" "50" "ALRr" "test"
3.71344048311901 "CRC" "50" "ALRr" "test"
3.71336969154938 "CRC" "50" "ALRr" "test"
3.67466207919858 "CRC" "50" "ALRw" "test"
3.67508639189729 "CRC" "50" "ALRw" "test"
3.6751431981357 "CRC" "50" "ALRw" "test"
3.67495780713798 "CRC" "50" "ALRw" "test"
