"loss" "dataset" "filtering" "transformation" "type"
0.836514778325123 "CRC" "10" "ALRw" "test"
0.836514778325123 "CRC" "10" "ALRw" "test"
0.836514778325123 "CRC" "10" "ALRw" "test"
0.836514778325123 "CRC" "10" "ALRw" "test"
0.836822660098522 "CRC" "10" "ALRw" "test"
0.836514778325123 "CRC" "10" "ALRw" "test"
0.836514778325123 "CRC" "10" "ALRw" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.898706896551724 "CRC" "10" "CLR" "test"
0.798953201970443 "CRC" "10" "TSS" "test"
0.799261083743842 "CRC" "10" "TSS" "test"
0.799261083743842 "CRC" "10" "TSS" "test"
0.799261083743842 "CRC" "10" "TSS" "test"
0.799261083743842 "CRC" "10" "TSS" "test"
0.799261083743842 "CRC" "10" "TSS" "test"
0.798953201970443 "CRC" "10" "TSS" "test"
0.799568965517241 "CRC" "10" "TSS" "test"
0.799261083743842 "CRC" "10" "TSS" "test"
0.799568965517241 "CRC" "10" "TSS" "test"
0.784790640394089 "CRC" "50" "ALRo" "test"
0.785714285714286 "CRC" "50" "ALRo" "test"
0.78448275862069 "CRC" "50" "ALRo" "test"
0.785406403940887 "CRC" "50" "ALRo" "test"
0.784790640394089 "CRC" "50" "ALRo" "test"
0.785406403940887 "CRC" "50" "ALRo" "test"
0.78448275862069 "CRC" "50" "ALRo" "test"
0.78448275862069 "CRC" "50" "ALRo" "test"
0.785098522167488 "CRC" "50" "ALRo" "test"
0.785098522167488 "CRC" "50" "ALRo" "test"
0.790948275862069 "CRC" "50" "ALRr" "test"
0.791871921182266 "CRC" "50" "ALRr" "test"
0.790332512315271 "CRC" "50" "ALRr" "test"
0.790948275862069 "CRC" "50" "ALRr" "test"
0.791871921182266 "CRC" "50" "ALRr" "test"
0.790948275862069 "CRC" "50" "ALRr" "test"
0.791564039408867 "CRC" "50" "ALRr" "test"
0.791256157635468 "CRC" "50" "ALRr" "test"
0.789408866995074 "CRC" "50" "ALRr" "test"
0.790332512315271 "CRC" "50" "ALRr" "test"
0.794950738916256 "CRC" "50" "ALRw" "test"
0.795258620689655 "CRC" "50" "ALRw" "test"
0.794027093596059 "CRC" "50" "ALRw" "test"
0.794950738916256 "CRC" "50" "ALRw" "test"
0.794027093596059 "CRC" "50" "ALRw" "test"
0.794642857142857 "CRC" "50" "ALRw" "test"
0.795258620689655 "CRC" "50" "ALRw" "test"
0.793411330049261 "CRC" "50" "ALRw" "test"
0.795258620689655 "CRC" "50" "ALRw" "test"
0.794027093596059 "CRC" "50" "ALRw" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.802339901477833 "CRC" "50" "CLR" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
0.76262315270936 "CRC" "50" "TSS" "test"
