"loss" "dataset" "filtering" "transformation" "type"
4.77370812513925 "PCOS" "10" "ALRr" "test"
4.7824855906767 "PCOS" "10" "ALRw" "test"
4.7813636560745 "PCOS" "10" "ALRw" "test"
4.78216452585293 "PCOS" "10" "ALRw" "test"
4.78431292747803 "PCOS" "10" "ALRw" "test"
4.78150748394134 "PCOS" "10" "ALRw" "test"
4.78028313074811 "PCOS" "10" "ALRw" "test"
4.78010316213062 "PCOS" "10" "ALRw" "test"
4.78227794371887 "PCOS" "10" "ALRw" "test"
4.78143888476805 "PCOS" "10" "ALRw" "test"
4.78117396325231 "PCOS" "10" "ALRw" "test"
4.74503039936815 "PCOS" "10" "CLR" "test"
4.74493104047714 "PCOS" "10" "CLR" "test"
4.74472746502755 "PCOS" "10" "CLR" "test"
4.74451058265706 "PCOS" "10" "CLR" "test"
4.74477403461045 "PCOS" "10" "CLR" "test"
4.74531270294356 "PCOS" "10" "CLR" "test"
4.74470443898853 "PCOS" "10" "CLR" "test"
4.74485772705 "PCOS" "10" "CLR" "test"
4.74470627849396 "PCOS" "10" "CLR" "test"
4.74477048822396 "PCOS" "10" "CLR" "test"
4.8825592844331 "PCOS" "10" "TSS" "test"
4.88240084059711 "PCOS" "10" "TSS" "test"
4.88251909237873 "PCOS" "10" "TSS" "test"
4.88224372132826 "PCOS" "10" "TSS" "test"
4.88220149498078 "PCOS" "10" "TSS" "test"
4.88237861466787 "PCOS" "10" "TSS" "test"
4.88258374730625 "PCOS" "10" "TSS" "test"
4.88261992561027 "PCOS" "10" "TSS" "test"
4.88213629421154 "PCOS" "10" "TSS" "test"
4.88286767104804 "PCOS" "10" "TSS" "test"
5.09595569127456 "PCOS" "50" "ALRo" "test"
5.09776776133465 "PCOS" "50" "ALRo" "test"
5.09724993550929 "PCOS" "50" "ALRo" "test"
5.09650580357163 "PCOS" "50" "ALRo" "test"
5.09696144092601 "PCOS" "50" "ALRo" "test"
5.09675315628067 "PCOS" "50" "ALRo" "test"
5.09698054030839 "PCOS" "50" "ALRo" "test"
5.09577656804243 "PCOS" "50" "ALRo" "test"
5.09717514682665 "PCOS" "50" "ALRo" "test"
5.09666822367972 "PCOS" "50" "ALRo" "test"
5.17498371274582 "PCOS" "50" "ALRr" "test"
5.17575179056744 "PCOS" "50" "ALRr" "test"
5.17709172340829 "PCOS" "50" "ALRr" "test"
5.17700680870687 "PCOS" "50" "ALRr" "test"
5.17669249041377 "PCOS" "50" "ALRr" "test"
5.17492741567675 "PCOS" "50" "ALRr" "test"
5.17833388229915 "PCOS" "50" "ALRr" "test"
5.17671508660934 "PCOS" "50" "ALRr" "test"
5.17732261793337 "PCOS" "50" "ALRr" "test"
5.1763492638529 "PCOS" "50" "ALRr" "test"
5.10861653683377 "PCOS" "50" "ALRw" "test"
5.10953741508327 "PCOS" "50" "ALRw" "test"
5.10864213553795 "PCOS" "50" "ALRw" "test"
5.11055552296051 "PCOS" "50" "ALRw" "test"
5.10806119997032 "PCOS" "50" "ALRw" "test"
5.10963631966135 "PCOS" "50" "ALRw" "test"
5.10751487385313 "PCOS" "50" "ALRw" "test"
5.10872240030793 "PCOS" "50" "ALRw" "test"
5.10804209272536 "PCOS" "50" "ALRw" "test"
5.10993359791093 "PCOS" "50" "ALRw" "test"
5.11877848002458 "PCOS" "50" "CLR" "test"
5.11880720947196 "PCOS" "50" "CLR" "test"
5.11876316932228 "PCOS" "50" "CLR" "test"
5.1188100428002 "PCOS" "50" "CLR" "test"
5.11855528763531 "PCOS" "50" "CLR" "test"
5.11874261542844 "PCOS" "50" "CLR" "test"
5.1187293191412 "PCOS" "50" "CLR" "test"
5.11861058637759 "PCOS" "50" "CLR" "test"
5.11871617596646 "PCOS" "50" "CLR" "test"
5.11892192971953 "PCOS" "50" "CLR" "test"
5.29743865212951 "PCOS" "50" "TSS" "test"
5.29734741460588 "PCOS" "50" "TSS" "test"
5.29748722168342 "PCOS" "50" "TSS" "test"
5.29739075057414 "PCOS" "50" "TSS" "test"
5.29746377868849 "PCOS" "50" "TSS" "test"
5.29739550315978 "PCOS" "50" "TSS" "test"
5.29746111912455 "PCOS" "50" "TSS" "test"
5.29740983952277 "PCOS" "50" "TSS" "test"
5.29723903983443 "PCOS" "50" "TSS" "test"
5.29753102284465 "PCOS" "50" "TSS" "test"
